ticker_symbol,total_revenue,gross_profit,net_income,total_assets,total_liabilities,year
AXNX,"$111,535","$67,091","-$54,915","$342,206","$54,836",2020
AXNX,"$13,820","$7,330","-$79,935","$219,822","$36,819",2019
VAC,"$4,656,000","$2,099,000","$391,000","$9,639,000","$7,143,000",2022
VAC,"$3,890,000","$1,559,000","$49,000","$9,613,000","$6,637,000",2021
VAC,"$2,886,000","$791,000","-$275,000","$8,898,000","$6,247,000",2020
VAC,"$4,259,000","$1,807,000","$138,000","$9,214,000","$6,195,000",2019
STEP,"-$71,763","-$71,763","-$18,398","$3,497,403","$2,701,306",2023
STEP,"$1,364,412","$1,364,412","$193,885","$4,188,125","$3,370,500",2022
STEP,"$780,356","$780,356","$62,634","$1,320,772","$1,071,364",2021
STEP,"$436,400","$436,400",--,"$680,829","$464,600",2020
GPCR,--,--,"-$51,321","$97,845","$13,010",2022
GPCR,--,--,"-$38,049","$111,155","$8,930",2021
GPCR,,,,,,
GPCR,,,,,,
GPCR,,,,,,
GPCR,,,,,,
ABM,"$7,806,600","$7,806,600","$230,400","$4,868,900","$3,151,700",2022
ABM,"$6,228,600","$6,228,600","$126,300","$4,436,200","$2,827,000",2021
ABM,"$5,987,600","$5,987,600",$300,"$3,776,900","$2,276,600",2020
ABM,"$6,498,600","$6,498,600","$127,400","$3,692,600","$2,150,600",2019
HI,"$2,826,000","$948,200","$569,700","$5,547,700","$3,917,400",2023
HI,"$2,315,300","$763,800","$208,900","$3,867,500","$2,784,600",2022
HI,"$2,241,400","$732,300","$249,900","$4,014,900","$2,805,300",2021
HI,"$2,517,000","$813,300","-$60,100","$3,987,400","$2,928,400",2020
BAK,"$18,281,033","$2,151,378","-$155,384","$16,676,710","$15,519,796",2022
BAK,"$18,963,232","$5,755,291","$2,506,575","$16,618,378","$15,504,585",2021
BAK,"$11,270,936","$2,158,577","-$1,350,604","$16,573,085","$17,317,477",2020
BAK,"$13,007,066","$1,602,010","-$656,375","$16,936,147","$15,955,535",2019
NE,"$1,413,847","$452,324","$168,948","$5,234,864","$1,627,779",2022
NE,"$847,806","$102,830","$352,210","$2,073,442","$572,815",2021
NE,,,,,,
NE,,,,,,
NE,,,,,,
NE,,,,,,
TIGO,"$5,624,000","$4,118,000","$129,000","$14,198,000","$10,594,000",2022
TIGO,"$4,261,000","$3,063,000","$542,000","$15,141,000","$12,558,000",2021
TIGO,"$3,805,000","$2,745,000","-$385,000","$12,422,000","$10,363,000",2020
TIGO,"$4,336,000","$3,135,000","$154,000","$12,895,000","$10,486,000",2019
HGTY,"$787,588","$787,588","$32,078","$1,312,518","$1,253,266",2022
HGTY,"$619,079","$619,079","-$46,358","$1,041,871","$772,375",2021
HGTY,"$499,548","$499,548","$10,166","$610,710","$493,512",2020
HGTY,,,,,,
NOMD,"$3,137,400","$870,100","$266,600","$6,751,600","$3,970,100",2022
NOMD,"$2,964,200","$846,400","$205,800","$7,017,500","$4,403,000",2021
NOMD,"$3,078,300","$933,000","$275,400","$6,828,200","$4,226,800",2020
NOMD,"$2,609,100","$783,400","$172,400","$6,627,900","$3,756,600",2019
ALRM,"$842,559","$499,978","$56,338","$1,329,375","$706,528",2022
ALRM,"$748,969","$443,070","$52,259","$1,232,015","$605,960",2021
ALRM,"$618,003","$390,575","$77,853","$731,687","$253,244",2020
ALRM,"$502,363","$318,764","$53,531","$557,799","$190,938",2019
HASI,"$21,649","$21,649","$41,502","$4,760,148","$3,130,911",2022
HASI,"$12,039","$12,039","$126,579","$4,148,311","$2,603,593",2021
HASI,"$15,583","$15,583","$82,416","$3,459,067","$2,255,771",2020
HASI,"$15,074","$15,074","$81,564","$2,387,274","$1,450,794",2019
CSWI,"$757,904","$318,214","$96,435","$1,043,453","$499,314",2023
CSWI,"$626,435","$255,962","$66,385","$995,360","$510,949",2022
CSWI,"$419,205","$184,550","$40,099","$879,522","$464,072",2021
CSWI,"$385,871","$176,837","$45,717","$369,245","$92,504",2020
CAMT,"$320,909","$159,856","$79,949","$677,087","$292,985",2022
CAMT,"$269,659","$137,344","$60,277","$583,757","$290,130",2021
CAMT,"$155,859","$73,231","$21,778","$287,908","$60,644",2020
CAMT,"$134,019","$64,784","$21,986","$170,369","$34,067",2019
SITC,"$552,353","$382,369","$168,719","$4,045,017","$1,958,189",2022
SITC,"$532,864","$380,077","$124,935","$3,967,051","$1,930,193",2021
SITC,"$460,333","$321,931","$35,721","$4,108,284","$2,166,776",2020
SITC,"$507,988","$368,325","$100,699","$4,093,622","$2,115,208",2019
SANM,"$8,935,048","$743,211","$309,970","$4,873,968","$2,555,343",2023
SANM,"$7,919,622","$622,206","$240,384","$4,835,531","$3,015,995",2022
SANM,"$6,738,356","$526,441","$249,546","$4,203,594","$2,350,962",2021
SANM,"$6,950,208","$517,164","$133,169","$3,772,656","$2,142,740",2020
GBTG,"$1,851,000","$1,019,000","-$25,000","$3,728,000","$3,576,000",2022
GBTG,"$763,000","$286,000",--,"$3,771,000","$2,278,000",2021
GBTG,"$793,000","$264,000",--,"$818,369","$105,487",2020
GBTG,--,--,-$2,$2,--,2019
LGIH,"$2,304,455","$646,600","$326,567","$3,124,828","$1,482,416",2022
LGIH,"$3,050,149","$818,034","$429,645","$2,351,865","$956,017",2021
LGIH,"$2,367,929","$603,097","$323,895","$1,826,087","$687,082",2020
LGIH,"$1,838,154","$436,479","$178,608","$1,666,115","$820,922",2019
NPO,"$1,099,200","$423,300","$205,100","$2,647,800","$1,234,800",2022
NPO,"$840,400","$328,100","$177,900","$2,974,600","$1,654,200",2021
NPO,"$800,000","$285,500","$177,600","$2,083,600","$956,700",2020
NPO,"$1,205,700","$403,800","$38,300","$2,035,100","$1,120,200",2019
GNW,"$7,507,000","$1,894,000","$609,000","$86,442,000","$76,458,000",2022
GNW,"$7,832,000","$2,226,000","$904,000","$99,171,000","$83,661,000",2021
GNW,"$8,284,000","$2,135,000","$178,000","$105,747,000","$90,429,000",2020
GNW,"$7,705,000","$1,737,000","$343,000","$101,342,000","$87,157,000",2019
OGN,"$6,174,000","$3,880,000","$917,000","$10,955,000","$11,847,000",2022
OGN,"$6,304,000","$3,922,000","$1,351,000","$10,681,000","$12,189,000",2021
OGN,"$6,532,000","$4,413,000","$2,160,000","$10,109,000","$4,623,000",2020
OGN,,,,,,
TNL,"$3,567,000","$1,728,000","$357,000","$6,757,000","$7,670,000",2022
TNL,"$3,134,000","$1,537,000","$308,000","$6,588,000","$7,389,000",2021
TNL,"$2,160,000","$927,000","-$255,000","$7,613,000","$8,588,000",2020
TNL,"$4,043,000","$2,103,000","$507,000","$7,453,000","$7,983,000",2019
MPW,"$1,542,851","$1,497,154","$933,945","$19,658,000","$11,065,162",2022
MPW,"$1,544,669","$1,505,571","$656,859","$20,519,801","$12,079,613",2021
MPW,"$1,249,238","$1,224,348","$423,687","$16,829,014","$9,490,482",2020
MPW,"$854,197","$830,205","$384,629","$14,467,331","$7,439,284",2019
RUN,"$2,321,422","$298,712","$173,377","$19,268,805","$11,950,981",2022
RUN,"$1,609,954","$244,482","-$79,423","$16,483,252","$9,633,543",2021
RUN,"$922,191","$178,665","-$173,394","$14,382,943","$7,744,571",2020
RUN,"$858,578","$212,749","$26,335","$5,806,341","$4,535,045",2019
IONQ,"$11,131","$8,187","-$48,511","$597,992","$29,781",2022
IONQ,"$2,099","$1,059","-$106,186","$642,028","$50,798",2021
IONQ,--,-$143,"-$15,424","$60,478","$6,775",2020
IONQ,,,,,,
SKT,"$442,613","$298,677","$82,063","$2,217,665","$1,726,022",2022
SKT,"$426,525","$285,789","$9,118","$2,157,384","$1,679,459",2021
SKT,"$389,991","$252,856","-$36,278","$2,189,531","$1,848,141",2020
SKT,"$478,348","$320,614","$87,855","$2,285,211","$1,852,005",2019
LTH,"$1,822,557","$1,822,557","-$1,793","$6,625,363","$4,501,102",2022
LTH,"$1,318,053","$1,318,053","-$579,369","$6,256,675","$4,165,283",2021
LTH,"$948,379","$948,379","-$360,192","$6,017,558","$4,536,145",2020
LTH,"$1,900,371","$1,900,371","$30,025","$6,176,147","$4,425,964",2019
PLXS,"$4,210,305","$394,554","$139,094","$3,321,172","$2,106,790",2023
PLXS,"$3,811,368","$347,229","$138,243","$3,393,225","$2,297,494",2022
PLXS,"$3,368,865","$323,296","$138,912","$2,461,893","$1,433,661",2021
PLXS,"$3,390,394","$312,706","$117,479","$2,289,848","$1,312,368",2020
GSAT,"$148,504","$83,484","-$256,915","$833,395","$518,624",2022
GSAT,"$124,297","$72,334","-$112,625","$814,106","$448,675",2021
GSAT,"$128,487","$79,806","-$109,639","$888,093","$465,028",2020
GSAT,"$131,718","$78,083","$15,324","$965,590","$558,247",2019
LTHM,"$813,200","$395,700","$273,500","$2,074,200","$631,200",2022
LTHM,"$420,400","$88,400",$600,"$1,202,500","$407,100",2021
LTHM,"$288,200","$36,800","-$16,300","$936,800","$400,600",2020
LTHM,"$388,400","$114,900","$50,200","$859,600","$315,600",2019
IMCR,"$172,902","$172,356","-$49,589","$523,887","$188,570",2022
IMCR,"$35,920","$35,920","-$178,143","$408,740","$176,386",2021
IMCR,"$41,165","$41,165","-$101,282","$269,556","$193,901",2020
IMCR,"$34,005","$34,005","-$137,684","$245,942","$226,373",2019
FHI,"$1,445,814","$1,445,814","$239,496","$2,020,479","$912,966",2022
FHI,"$1,300,447","$1,300,447","$270,293","$2,018,187","$840,968",2021
FHI,"$1,448,268","$1,448,268","$326,364","$2,060,839","$686,855",2020
FHI,"$1,326,894","$1,326,894","$272,339","$1,880,131","$626,765",2019
MOD,"$2,297,900","$389,400","$153,100","$1,565,900","$973,100",2023
MOD,"$2,050,100","$309,300","$85,200","$1,427,000","$976,300",2022
MOD,"$1,808,400","$293,400","-$210,700","$1,276,700","$928,000",2021
MOD,"$1,975,500","$307,500","-$2,200","$1,536,100","$1,048,200",2020
FTDR,"$1,662,000","$710,000","$71,000","$1,082,000","$1,021,000",2022
FTDR,"$1,602,000","$784,000","$128,000","$1,069,000","$1,067,000",2021
FTDR,"$1,474,000","$716,000","$112,000","$1,405,000","$1,467,000",2020
FTDR,"$1,365,000","$678,000","$153,000","$1,250,000","$1,429,000",2019
AIN,"$1,034,887","$389,782","$95,762","$1,642,255","$779,206",2022
AIN,"$929,240","$378,391","$118,478","$1,556,064","$682,097",2021
AIN,"$900,610","$371,072","$98,589","$1,549,936","$733,870",2020
AIN,"$1,054,132","$397,701","$132,398","$1,474,368","$775,685",2019
CPA,"$2,965,033","$1,448,362","$348,054","$4,690,362","$3,198,252",2022
CPA,"$1,509,931","$861,894","$43,844","$4,248,261","$2,948,864",2021
CPA,"$801,003","$440,202","-$607,062","$3,853,384","$2,569,826",2020
CPA,"$2,707,408","$1,496,729","$247,002","$4,357,378","$2,422,472",2019
CDP,"$739,030","$220,407","$178,822","$4,257,275","$2,549,179",2022
CDP,"$664,446","$209,473","$81,578","$4,262,452","$2,612,814",2021
CDP,"$582,354","$197,440","$102,878","$4,077,023","$2,390,558",2020
CDP,"$611,821","$191,402","$200,004","$3,854,453","$2,146,062",2019
BTE,"$1,716,728","$1,368,946","$631,466","$3,766,758","$1,530,206",2022
BTE,"$1,210,497","$913,412","$1,277,441","$3,827,450","$2,076,803",2021
BTE,"$637,160","$354,757","-$1,914,414","$2,675,115","$2,221,258",2020
BTE,"$1,145,693","$805,105","-$9,608","$4,560,696","$2,287,931",2019
TCBI,"$1,493,766",--,"$332,478","$28,414,642","$25,359,291",2022
TCBI,"$1,014,815",--,"$253,939","$34,731,738","$31,522,122",2021
TCBI,"$1,242,388",--,"$66,289","$37,726,096","$34,854,872",2020
TCBI,"$1,457,191",--,"$312,015","$32,548,069","$29,746,748",2019
CALX,"$867,827","$435,428","$41,010","$884,835","$205,268",2022
CALX,"$679,394","$356,587","$238,378","$742,032","$173,604",2021
CALX,"$541,239","$267,019","$33,484","$427,352","$147,027",2020
CALX,"$424,330","$187,925","-$17,694","$316,823","$162,795",2019
DLO,"$418,925","$202,167","$108,697","$826,301","$426,672",2022
DLO,"$244,120","$130,443","$77,853","$583,008","$302,689",2021
DLO,"$104,143","$60,078","$28,187","$200,467","$155,415",2020
DLO,"$55,289","$35,876","$15,602","$79,596","$55,233",2019
SLG,"$826,739","$514,448","-$78,074","$12,355,794","$7,322,825",2022
SLG,"$843,991","$524,003","$449,754","$11,066,629","$5,761,426",2021
SLG,"$1,052,744","$693,229","$371,055","$11,707,567","$6,237,373",2020
SLG,"$1,238,995","$813,555","$270,434","$12,766,320","$6,631,858",2019
ESE,"$956,033","$375,656","$92,545","$1,683,214","$552,072",2023
ESE,"$857,502","$332,045","$82,320","$1,654,456","$606,299",2022
ESE,"$715,440","$270,395","$63,496","$1,577,345","$557,649",2021
ESE,"$730,471","$272,160","$99,411","$1,370,186","$411,160",2020
BRC,"$1,331,863","$657,275","$174,857","$1,389,257","$398,338",2023
BRC,"$1,302,062","$631,552","$149,979","$1,367,332","$456,034",2022
BRC,"$1,144,698","$561,446","$129,659","$1,377,756","$414,728",2021
BRC,"$1,081,299","$528,565","$112,369","$1,142,466","$279,394",2020
CRDO,"$184,194","$106,194","-$16,547","$397,289","$49,654",2023
CRDO,"$106,477","$64,015","-$22,176","$375,689","$41,526",2022
CRDO,"$58,697","$38,278","-$27,511","$155,490","$12,956",2021
CRDO,"$53,835","$46,106","$1,329","$108,039","$18,830",2020
TFPM,"$151,885","$87,004","$55,086","$1,337,031","$18,552",2022
TFPM,"$150,421","$83,253","$45,527","$1,303,409","$8,787",2021
TFPM,,,,,,
TFPM,,,,,,
TFPM,,,,,,
TFPM,,,,,,
IDCC,"$457,794","$386,375","$93,693","$1,900,105","$1,175,210",2022
IDCC,"$425,409","$360,784","$55,295","$1,628,156","$882,917",2021
IDCC,"$358,991","$308,527","$44,801","$1,616,275","$842,906",2020
IDCC,"$318,924","$163,984","$20,928","$1,612,082","$850,525",2019
ACLX,--,--,"-$188,679","$313,817","$108,863",2022
ACLX,--,--,"-$64,969","$128,782","$16,918",2021
ACLX,--,--,"-$32,095","$57,694","$7,153",2020
ACLX,,,,,,
CORT,"$401,858","$396,473","$101,418","$583,430","$81,588",2022
CORT,"$365,978","$360,697","$112,512","$423,756","$47,950",2021
CORT,"$353,874","$348,292","$106,011","$571,731","$48,393",2020
CORT,"$306,486","$300,982","$94,181","$412,312","$41,130",2019
CVBF,"$564,657",--,"$235,425","$16,476,540","$14,528,023",2022
CVBF,"$468,015",--,"$212,521","$15,883,697","$13,802,194",2021
CVBF,"$480,207",--,"$177,159","$14,419,314","$12,411,324",2020
CVBF,"$516,892",--,"$207,827","$11,282,450","$9,288,352",2019
IRTC,"$410,921","$281,632","-$116,155","$448,222","$208,410",2022
IRTC,"$322,825","$213,567","-$101,361","$462,967","$183,452",2021
IRTC,"$265,166","$194,889","-$43,830","$511,739","$170,127",2020
IRTC,"$214,552","$162,067","-$54,568","$306,212","$170,803",2019
KSS,"$18,098,000","$6,641,000","-$19,000","$14,345,000","$10,582,000",2023
KSS,"$19,433,000","$7,996,000","$938,000","$15,054,000","$10,393,000",2022
KSS,"$15,955,000","$5,595,000","-$163,000","$15,337,000","$10,141,000",2021
KSS,"$19,974,000","$7,834,000","$691,000","$14,555,000","$9,105,000",2020
IOSP,"$1,963,700","$586,700","$133,000","$1,603,700","$565,700",2022
IOSP,"$1,483,400","$434,900","$93,100","$1,570,900","$538,500",2021
IOSP,"$1,193,100","$342,700","$28,700","$1,397,400","$453,000",2020
IOSP,"$1,513,300","$466,200","$112,200","$1,468,800","$550,300",2019
HAYW,"$1,314,136","$597,035","$179,347","$2,875,013","$1,651,979",2022
HAYW,"$1,401,794","$655,782","$203,725","$2,978,470","$1,608,957",2021
HAYW,"$875,402","$397,031","$43,302","$2,607,150","$1,803,389",2020
HAYW,"$733,445","$323,515","$8,523","$2,603,100","$1,569,600",2019
FTRE,,,,,,No data found
AMPH,"$498,987","$248,860","$91,386","$741,987","$213,329",2022
AMPH,"$437,768","$199,739","$62,116","$671,529","$226,007",2021
AMPH,"$349,846","$143,340","$1,403","$631,236","$228,930",2020
AMPH,"$322,357","$131,923","$48,939","$586,971","$205,605",2019
AVA,"$1,710,207","$974,345","$155,176","$7,417,350","$5,082,682",2022
AVA,"$1,438,936","$941,813","$147,334","$6,853,583","$4,698,839",2021
AVA,"$1,321,891","$923,382","$129,488","$6,402,097","$4,372,371",2020
AVA,"$1,345,622","$905,805","$196,979","$6,082,456","$4,143,172",2019
ENOV,"$1,563,101","$869,383","-$13,292","$4,273,248","$825,163",2022
ENOV,"$1,426,188","$777,675","$71,657","$8,515,912","$3,898,534",2021
ENOV,"$1,120,700","$603,640","$42,625","$7,351,549","$3,808,162",2020
ENOV,"$3,327,458","$1,401,056","-$527,646","$7,386,832","$3,945,402",2019
INDB,"$757,507",--,"$263,813","$19,294,174","$16,407,473",2022
INDB,"$521,126",--,"$120,992","$20,423,405","$17,404,956",2021
INDB,"$513,509",--,"$121,167","$13,204,301","$11,501,616",2020
INDB,"$562,308",--,"$165,175","$11,395,165","$9,687,022",2019
ZLAB,"$215,040","$141,022","-$443,286","$1,220,140","$174,545",2022
ZLAB,"$144,312","$92,073","-$704,471","$1,609,956","$230,000",2021
ZLAB,"$48,958","$32,222","-$268,905","$1,297,638","$128,293",2020
ZLAB,"$12,985","$9,236","-$195,071","$355,153","$60,493",2019
DBRG,"$1,114,465","$725,020","-$321,797","$11,028,503","$9,267,231",2022
DBRG,"$957,008","$640,830","-$310,097","$14,197,816","$11,691,659",2021
DBRG,"$409,224","$289,390","-$2,675,759","$20,200,560","$17,393,811",2020
DBRG,"$57,688","$55,491","-$1,048,807","$19,832,184","$14,610,034",2019
GSHD,"$209,390","$209,390",$565,"$321,353","$310,683",2022
GSHD,"$151,312","$151,312","$5,403","$270,291","$284,311",2021
GSHD,"$117,014","$117,014","$9,287","$185,837","$190,713",2020
GSHD,"$77,486","$77,486","$3,567","$64,628","$73,635",2019
RVMD,"$35,380","$35,380","-$248,705","$811,930","$126,742",2022
RVMD,"$29,390","$29,390","-$187,091","$737,988","$135,420",2021
RVMD,"$42,983","$42,983","-$108,159","$567,401","$92,725",2020
RVMD,"$50,041","$50,041","-$47,664","$220,529","$67,994",2019
CII,"$10,924","$9,093","-$74,655","$174,668","$6,672",2008
CII,"$33,796","$30,766","$10,861","$265,726","$5,341",2007
CII,"$58,459","$55,002","$48,935","$383,331","$104,059",2006
CII,"$27,550","$24,070","$9,690","$379,219","$118,581",2005
CTRE,"$187,506","$178,134","-$7,506","$1,620,781","$771,408",2022
CTRE,"$190,195","$186,621","$71,982","$1,640,848","$725,091",2021
CTRE,"$175,689","$170,984","$80,867","$1,503,559","$589,417",2020
CTRE,"$159,056","$153,110","$46,359","$1,518,861","$591,270",2019
LXP,"$321,245","$266,375","$113,783","$4,053,847","$1,701,113",2022
LXP,"$343,997","$296,683","$382,648","$4,005,558","$1,714,700",2021
LXP,"$330,448","$288,789","$183,302","$3,493,226","$1,522,556",2020
LXP,"$325,969","$283,951","$279,910","$3,180,260","$1,475,153",2019
VIST,"$1,143,820","$630,236","$269,535","$2,037,979","$1,193,919",2022
VIST,"$652,187","$266,605","$50,650","$1,683,758","$1,118,499",2021
VIST,"$273,938","$2,433","-$102,749","$1,372,612","$864,094",2020
VIST,"$415,976","$87,846","-$32,723","$1,385,133","$781,417",2019
FHB,"$842,745",--,"$265,685","$24,577,223","$22,308,218",2022
FHB,"$734,227",--,"$265,735","$24,992,410","$22,335,498",2021
FHB,"$780,139",--,"$185,754","$22,662,831","$19,918,727",2020
FHB,"$871,225",--,"$284,392","$20,166,734","$17,526,476",2019
GFF,"$2,685,183","$948,821","$77,617","$2,418,879","$2,103,635",2023
GFF,"$2,848,488","$936,886","-$191,558","$2,816,474","$2,338,904",2022
GFF,"$2,270,626","$641,113","$79,211","$2,604,685","$1,797,527",2021
GFF,"$2,066,546","$583,994","$53,429","$2,448,593","$1,748,442",2020
UCBIO,"$950,862",--,"$277,472","$24,008,884","$21,308,210",2022
UCBIO,"$736,612",--,"$269,801","$20,946,771","$18,724,526",2021
UCBIO,"$714,105",--,"$164,089","$17,794,374","$15,786,844",2020
UCBIO,"$657,419",--,"$185,721","$12,916,016","$11,280,324",2019
CRI,"$3,212,733","$1,472,358","$250,038","$2,439,715","$1,643,306",2022
CRI,"$3,212,733","$1,472,358","$250,038","$3,187,998","$2,237,812",2022
CRI,"$3,486,440","$1,662,274","$339,748","$2,439,715","$1,643,306",2022
CRI,"$3,486,440","$1,662,274","$339,748","$3,187,998","$2,237,812",2022
CRI,"$3,024,334","$1,313,442","$109,717","$3,392,580","$2,454,547",2021
CRI,"$3,519,286","$1,508,550","$263,802","$2,753,117","$1,872,987",2019
DOCN,"$576,322","$364,395","-$27,804","$1,815,631","$1,768,062",2022
DOCN,"$428,561","$257,966","-$19,503","$2,100,995","$1,522,798",2021
DOCN,"$318,380","$172,848","-$43,568","$430,252","$329,272",2020
DOCN,"$254,823","$132,564","-$40,390","$302,485","$251,501",2019
BHC,"$8,124,000","$5,760,000","-$225,000","$25,686,000","$26,378,000",2022
BHC,"$8,434,000","$6,040,000","-$948,000","$29,202,000","$29,308,000",2021
BHC,"$8,027,000","$5,778,000","-$560,000","$31,199,000","$30,664,000",2020
BHC,"$8,601,000","$6,251,000","-$1,788,000","$33,863,000","$32,800,000",2019
FULTP,"$1,091,968",--,"$286,981","$26,931,702","$24,351,945",2022
FULTP,"$997,157",--,"$275,497","$25,796,398","$23,083,718",2021
FULTP,"$972,266",--,"$178,040","$25,906,733","$23,289,905",2020
FULTP,"$1,041,466",--,"$226,339","$21,886,040","$19,543,864",2019
FL,"$8,759,000","$2,804,000","$342,000","$7,907,000","$4,614,000",2023
FL,"$8,968,000","$3,090,000","$893,000","$8,135,000","$4,896,000",2022
FL,"$7,554,000","$2,189,000","$323,000","$7,043,000","$4,272,000",2021
FL,"$8,005,000","$2,543,000","$491,000","$6,589,000","$4,116,000",2020
JWN,"$15,530,000","$5,511,000","$245,000","$8,745,000","$8,006,000",2023
JWN,"$14,789,000","$5,445,000","$178,000","$8,869,000","$8,288,000",2022
JWN,"$10,715,000","$3,115,000","-$690,000","$9,538,000","$9,233,000",2021
JWN,"$15,524,000","$5,592,000","$496,000","$9,737,000","$8,758,000",2020
BHVN,--,--,"-$570,279","$661,783","$123,012",2022
BHVN,--,--,"-$213,796","$142,061","$47,370",2021
